"Class[Size] ->","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]","tseries[131-by-1]"
"2012Q2",4.85144424e+00,-1.37835588e+00,1.07850000e+02,9.99500000e+01,5.50000000e+00,7.85000000e+00,7.85000000e+00,7.98000000e+00,9.56562372e+01,1.34600000e+01,5.32000000e+00,9.00000000e-02,2.30450000e+04,5.45515000e+04,1.41329200e+05,1.12137000e+05,1.03003982e+04,6.23840000e+03,4.71625302e+04,2.21752352e+03,3.82898509e+00,3.82898509e+00,1.04541014e+02,4.89714400e+04,4.14908570e+04,2.17136185e+04,5.13866864e+04,1.30926591e+05,1.00221218e+05,3.84708919e+04,4.37297452e+04,4.54069912e+04,2.21863284e+03,8.91367364e+04,2.17136185e+04,5.13866864e+04,1.30926591e+05,1.00221218e+05,8.51650145e+04,1.07021485e+04,1.60349730e+04,2.16964836e+04,3.39789453e+04,9.88533126e+04,1.60882750e+04,1.60349730e+04,3.39729927e+05,4.32413101e+04,6.09156828e+04,8.48093130e+04,1.36227535e+05,3.96355604e+05,2.64418074e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.93206366e+00,3.93206366e+00,3.42726826e+00,7.28358399e+00,2.02995002e+00,2.37771248e+00,4.16385767e+00,3.90916804e+00,3.47308836e+00,-1.97089103e-01,1.83264704e+00,3.89753648e+00,8.47411534e+00,2.16293222e+01,9.54672826e+00,9.84647502e+00,9.69921704e+00,5.54986103e+00,7.70218228e-01,7.70218228e-01,1.65605096e+00,-1.01414854e+00,1.81940426e+00,1.85514633e+00,4.97599006e+00,6.48555756e-01,8.60855576e+00,9.57727164e-01,-1.80000000e-01,0.00000000e+00,5.50000000e+00,4.64106883e+00,8.14000000e+00
"2012Q3",4.80886555e+00,-1.52847228e+00,1.09250000e+02,1.00240000e+02,5.00000000e+00,7.98000000e+00,7.98000000e+00,7.89000000e+00,9.45978053e+01,1.35200000e+01,5.38000000e+00,9.00000000e-02,2.25836000e+04,5.38203000e+04,1.45485700e+05,1.17885300e+05,1.04963040e+04,6.24716660e+03,4.73088773e+04,2.28981307e+03,2.94078099e+00,2.94078099e+00,1.05710698e+02,4.98523895e+04,4.18950318e+04,2.17349598e+04,5.15049883e+04,1.32637260e+05,1.03371016e+05,3.83478552e+04,4.33033202e+04,4.56314778e+04,2.28433067e+03,8.89347980e+04,2.17349598e+04,5.15049883e+04,1.32637260e+05,1.03371016e+05,8.59872754e+04,1.10285050e+04,1.52552899e+04,2.08849491e+04,3.44308683e+04,9.84642532e+04,1.61911500e+04,1.52552899e+04,3.41611322e+05,4.37469867e+04,6.07662809e+04,8.58528288e+04,1.35468863e+05,3.98737256e+05,2.66908740e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.14694093e+00,3.14694093e+00,2.66237443e+00,3.72495581e+00,2.04072773e+00,1.60016619e+00,5.66555811e-01,4.00503979e+00,3.28039327e+00,-7.61934168e-01,1.45823108e+00,4.26146147e+00,1.04940527e+01,9.67806262e+00,3.71178470e+00,1.23068856e+01,7.95078258e+00,3.13386486e+00,1.65605096e+00,1.65605096e+00,1.15384615e+00,2.43654131e-01,1.69216410e+00,2.27270574e+00,4.87956691e+00,1.91134453e-01,8.71113445e+00,9.62032191e-01,3.80000000e-01,0.00000000e+00,5.00000000e+00,4.60891273e+00,8.14000000e+00
"2012Q4",4.90768957e+00,-1.46136189e+00,1.09860000e+02,1.00664000e+02,5.00000000e+00,7.89000000e+00,7.89000000e+00,7.81000000e+00,9.68545450e+01,1.34700000e+01,5.38000000e+00,9.00000000e-02,2.65521000e+04,6.11721000e+04,1.55033300e+05,1.25175500e+05,1.11966928e+04,6.30468600e+03,4.71387125e+04,2.78654316e+03,2.82663147e+00,2.82663147e+00,1.03247607e+02,4.97439725e+04,4.28198279e+04,2.20021475e+04,5.19272208e+04,1.34671687e+05,1.06811097e+05,3.89767230e+04,4.29079852e+04,4.52794216e+04,2.76816256e+03,8.81874068e+04,2.20021475e+04,5.19272208e+04,1.34671687e+05,1.06811097e+05,8.95942076e+04,1.30387630e+04,1.66746581e+04,2.15625593e+04,3.62882987e+04,1.04018012e+05,1.62539750e+04,1.66746581e+04,3.45206661e+05,4.44969823e+04,6.18866151e+04,8.64322937e+04,1.38124883e+05,4.02360312e+05,2.68968393e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.14765474e+00,3.14765474e+00,3.14139739e+00,3.70177664e+00,2.17696413e+00,1.95072293e+00,2.77690934e+00,3.45845071e+00,3.44632768e+00,7.91661856e-01,1.83034791e+00,4.74196838e+00,1.20950714e+01,2.95411825e+01,1.20046598e+00,9.99246015e+00,5.53159661e+00,2.73285429e+00,1.15384615e+00,1.15384615e+00,1.03492885e+00,-4.95344581e-01,1.68902538e+00,2.28077544e+00,4.86510253e+00,9.23104290e-02,8.56231043e+00,1.34548990e+00,3.80000000e-01,0.00000000e+00,5.00000000e+00,4.57819305e+00,8.09000000e+00
"2013Q1",4.92133951e+00,-5.82843524e-01,1.11830000e+02,1.01085000e+02,5.00000000e+00,7.81000000e+00,7.81000000e+00,7.82000000e+00,9.82849667e+01,1.35000000e+01,5.46000000e+00,9.00000000e-02,2.51508000e+04,5.99509000e+04,1.56149800e+05,1.26267200e+05,1.16787358e+04,6.90828820e+03,4.95682449e+04,2.64200000e+03,2.54479584e+00,2.54479584e+00,1.01744960e+02,5.39537308e+04,4.36721308e+04,2.21745923e+04,5.22837899e+04,1.36240109e+05,1.09682502e+05,3.90522496e+04,4.43246400e+04,4.82462048e+04,2.61364198e+03,9.25708448e+04,2.21745923e+04,5.22837899e+04,1.36240109e+05,1.09682502e+05,8.57608363e+04,9.96653345e+03,1.42994014e+04,2.37786775e+04,3.43154931e+04,1.03944161e+05,1.63193500e+04,1.42994014e+04,3.46507334e+05,4.47359499e+04,6.22643225e+04,8.79226695e+04,1.39013605e+05,4.05279739e+05,2.69758051e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.92975969e+00,2.92975969e+00,2.53048570e+00,3.73796403e+00,2.54720151e+00,3.55650649e+00,1.87567076e+00,3.14927111e+00,4.33849599e+00,1.75238420e+00,1.82105796e+00,4.77325668e+00,1.23756973e+01,3.36691024e+01,3.25970387e+00,2.10124945e+01,1.18083979e+01,2.30297084e+00,1.03492885e+00,1.03492885e+00,-3.82165605e-01,-1.69075253e+00,1.49605904e+00,2.03388135e+00,4.83922768e+00,7.86604880e-02,8.57866049e+00,3.85840274e-01,4.60000000e-01,0.00000000e+00,5.00000000e+00,4.53284921e+00,8.04000000e+00
"2013Q2",4.77076578e+00,2.29291660e-02,1.13020000e+02,1.01438000e+02,5.25000000e+00,7.82000000e+00,7.82000000e+00,7.94000000e+00,9.88998028e+01,1.36200000e+01,5.46000000e+00,7.00000000e-02,2.41053000e+04,5.83879000e+04,1.58430400e+05,1.29316900e+05,1.12468988e+04,6.97368660e+03,4.94483264e+04,2.65000000e+03,2.74994639e+00,2.74994639e+00,1.01112436e+02,5.45342292e+04,4.46186314e+04,2.21647695e+04,5.25539562e+04,1.38524287e+05,1.12293631e+05,3.94785272e+04,4.37518372e+04,4.82518397e+04,2.61243321e+03,9.20036769e+04,2.21647695e+04,5.25539562e+04,1.38524287e+05,1.12293631e+05,8.89246405e+04,1.24865544e+04,1.57002157e+04,2.32843044e+04,3.63995530e+04,1.03189874e+05,1.63720250e+04,1.57002157e+04,3.50266960e+05,4.65203558e+04,6.19295652e+04,8.95104903e+04,1.41434213e+05,4.09616300e+05,2.70762312e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.34565630e+00,3.34565630e+00,3.10159114e+00,1.66440283e+00,7.58313231e+00,5.54323231e+00,3.82204534e+00,2.39932066e+00,4.79369495e+00,2.07773291e+00,2.27154124e+00,5.80301920e+00,1.20457656e+01,1.77496865e+01,5.05193800e-02,6.26522132e+00,3.21633998e+00,2.61921459e+00,-3.82165605e-01,-3.82165605e-01,-5.01253133e-01,-3.27964817e+00,1.48874437e+00,1.76370680e+00,4.52409506e+00,4.79234219e-01,8.84923422e+00,2.66837858e-01,2.10000000e-01,0.00000000e+00,5.25000000e+00,4.52566164e+00,8.16000000e+00
"2013Q3",4.12685060e+00,8.36757110e-02,1.13850000e+02,1.01799000e+02,5.25000000e+00,7.94000000e+00,7.94000000e+00,7.86000000e+00,9.78026370e+01,1.36300000e+01,5.50000000e+00,6.00000000e-02,2.35615000e+04,5.75040000e+04,1.61177600e+05,1.35910000e+05,1.16929078e+04,6.62050000e+03,5.12026878e+04,2.98640000e+03,2.63389212e+00,2.63389212e+00,1.02246732e+02,5.25667700e+04,4.58152351e+04,2.21707009e+04,5.28652390e+04,1.40624898e+05,1.15161683e+05,4.02417524e+04,4.49738145e+04,4.61719543e+04,2.93362410e+03,9.11457689e+04,2.21707009e+04,5.28652390e+04,1.40624898e+05,1.15161683e+05,8.96560689e+04,1.16437734e+04,1.62013390e+04,2.17663402e+04,3.66334298e+04,1.02342830e+05,1.64501500e+04,1.62013390e+04,3.53935753e+05,4.71356243e+04,6.28756142e+04,9.03918814e+04,1.43636775e+05,4.13494877e+05,2.73174593e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.70108898e+00,3.70108898e+00,3.60773499e+00,3.47122326e+00,7.74599089e+00,5.28701575e+00,6.02936433e+00,2.34756388e+00,4.21052632e+00,2.00479357e+00,2.64100779e+00,6.02216784e+00,1.14061633e+01,2.84237932e+01,3.85765881e+00,1.18443798e+00,2.48605827e+00,4.93873044e+00,-5.01253133e-01,-5.01253133e-01,-3.80228137e-01,-3.27683573e+00,1.55526736e+00,1.59963931e+00,4.28930891e+00,1.12314940e+00,9.50314940e+00,-3.81196871e-01,2.50000000e-01,0.00000000e+00,5.25000000e+00,4.50981215e+00,8.13000000e+00
"2013Q4",3.80785203e+00,5.79550118e-01,1.14680000e+02,1.02333000e+02,5.00000000e+00,7.86000000e+00,7.86000000e+00,7.73000000e+00,1.00000000e+02,1.37000000e+01,5.46000000e+00,7.00000000e-02,2.71303000e+04,6.30305000e+04,1.68946000e+05,1.40158700e+05,1.17169279e+04,7.07022790e+03,4.94036454e+04,3.43245847e+03,2.59360932e+00,2.59360932e+00,1.00000000e+02,5.55719913e+04,4.63354702e+04,2.20427912e+04,5.26852892e+04,1.42175031e+05,1.17230755e+05,4.04041422e+04,4.30795652e+04,4.84583112e+04,3.35420487e+03,9.15378765e+04,2.20427912e+04,5.26852892e+04,1.42175031e+05,1.17230755e+05,9.19090026e+04,1.29042630e+04,1.66336358e+04,2.27673071e+04,3.70826446e+04,1.06906356e+05,1.65533500e+04,1.66336358e+04,3.56250548e+05,4.70011243e+04,6.28345919e+04,9.15966292e+04,1.44431120e+05,4.16383220e+05,2.74654020e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.48516176e+00,3.48516176e+00,3.19921034e+00,1.53179620e+00,5.62766704e+00,5.97500692e+00,4.56560564e+00,2.11386420e+00,4.38740215e+00,1.84725889e-01,1.45986706e+00,5.57158202e+00,9.75522088e+00,2.11708056e+01,3.99879027e-01,7.02060566e+00,3.79926091e+00,3.66223497e+00,-3.80228137e-01,-3.80228137e-01,-1.02432778e+00,-3.14545500e+00,1.65799094e+00,1.84185715e+00,3.75506496e+00,1.19214797e+00,9.89214797e+00,-7.62790459e-01,4.60000000e-01,0.00000000e+00,5.00000000e+00,4.48708675e+00,8.24000000e+00
"2014Q1",3.38327932e+00,-1.37280934e-01,1.15460000e+02,1.02684000e+02,5.00000000e+00,7.73000000e+00,7.73000000e+00,7.80000000e+00,1.00993737e+02,1.38000000e+01,5.50000000e+00,6.00000000e-02,2.48546000e+04,6.11102000e+04,1.70311700e+05,1.40252200e+05,1.19254472e+04,7.02806580e+03,5.30133273e+04,3.38410382e+03,2.50111963e+00,2.50111963e+00,9.90160406e+01,5.43269486e+04,4.65821817e+04,2.18018864e+04,5.25149476e+04,1.44143955e+05,1.19371403e+05,4.03448655e+04,4.59148859e+04,4.70526144e+04,3.29564862e+03,9.29675004e+04,2.18018864e+04,5.25149476e+04,1.44143955e+05,1.19371403e+05,8.94784823e+04,1.06546147e+04,1.50553678e+04,2.41107314e+04,3.50142090e+04,1.08277247e+05,1.66065250e+04,1.50553678e+04,3.59968194e+05,4.76892055e+04,6.35905583e+04,9.19286831e+04,1.45129836e+05,4.20716306e+05,2.78428916e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.80886720e+00,3.80886720e+00,3.88472598e+00,2.13000916e+00,6.60152653e+00,4.55629207e+00,4.39973541e+00,3.21431199e+00,3.24599839e+00,-1.68077901e+00,4.42121167e-01,5.80140874e+00,8.83358908e+00,2.60941106e+01,3.58772449e+00,-2.47395702e+00,4.28488681e-01,3.30996517e+00,-1.02432778e+00,-1.02432778e+00,-2.55754476e-01,-2.68211751e+00,1.58183707e+00,1.75972082e+00,3.48589599e+00,1.61672068e+00,1.04167207e+01,-3.17991306e-01,5.00000000e-01,0.00000000e+00,5.00000000e+00,4.46204683e+00,8.30000000e+00
"2014Q2",3.16393995e+00,-3.17509600e-02,1.16560000e+02,1.03180000e+02,4.75000000e+00,7.80000000e+00,7.80000000e+00,7.72000000e+00,1.00072401e+02,1.38400000e+01,5.50000000e+00,9.00000000e-02,2.50788000e+04,6.16449000e+04,1.71925200e+05,1.44831400e+05,1.20365636e+04,7.02908410e+03,5.65805544e+04,3.66223993e+03,2.17854826e+00,2.17854826e+00,9.99276518e+01,5.48268560e+04,4.73718465e+04,2.18487457e+04,5.28212664e+04,1.45974012e+05,1.21830234e+05,4.06415979e+04,4.85419993e+04,4.70374537e+04,3.54936997e+03,9.55794530e+04,2.18487457e+04,5.28212664e+04,1.45974012e+05,1.21830234e+05,9.27228602e+04,1.26804104e+04,1.62358711e+04,2.46434938e+04,3.73222853e+04,1.07651388e+05,1.67074500e+04,1.62358711e+04,3.63766414e+05,4.78830616e+04,6.41262138e+04,9.32878725e+04,1.46052569e+05,4.25177820e+05,2.81840059e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.79904805e+00,3.79904805e+00,3.85404725e+00,3.54701121e+00,2.92926765e+00,4.22004417e+00,3.26537365e+00,4.09131800e+00,3.13218899e+00,-1.42579353e+00,5.08639611e-01,5.37792032e+00,8.49255844e+00,3.58645249e+01,1.09484823e+01,-2.51676628e+00,3.88655783e+00,2.94608445e+00,-2.55754476e-01,-2.55754476e-01,-2.77078086e+00,-1.17174945e+00,1.71730515e+00,2.04876917e+00,3.28869057e+00,1.58606005e+00,1.06760600e+01,-1.89755432e+00,7.50000000e-01,0.00000000e+00,4.75000000e+00,4.41219211e+00,8.34000000e+00
"2014Q3",3.19410181e+00,2.57808598e-01,1.17780000e+02,1.03536000e+02,4.50000000e+00,7.72000000e+00,7.72000000e+00,7.62000000e+00,1.02398400e+02,1.37300000e+01,5.48000000e+00,7.00000000e-02,2.51433000e+04,6.11235000e+04,1.76354700e+05,1.47523100e+05,1.27192305e+04,6.98508050e+03,5.54149759e+04,3.73178442e+03,2.25249217e+00,2.25249217e+00,9.76577760e+01,5.39248215e+04,4.83981693e+04,2.20118629e+04,5.31682085e+04,1.48014553e+05,1.23299415e+05,4.10920099e+04,4.70495635e+04,4.57843619e+04,3.60433513e+03,9.28339254e+04,2.20118629e+04,5.31682085e+04,1.48014553e+05,1.23299415e+05,9.36871952e+04,1.19376767e+04,1.65812969e+04,2.45115664e+04,3.79091197e+04,1.06762924e+05,1.68249250e+04,1.65812969e+04,3.67797540e+05,4.81769649e+04,6.45061717e+04,9.60330987e+04,1.47328259e+05,4.29597914e+05,2.84975454e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.89437401e+00,3.89437401e+00,3.91646983e+00,2.59330674e+00,2.20924324e+00,6.24084507e+00,2.57001314e+00,4.31989681e+00,3.45191041e+00,-7.16431868e-01,5.73097660e-01,5.25486904e+00,7.06635381e+00,2.28628824e+01,4.61546119e+00,-8.39454209e-01,1.85215020e+00,2.11287392e+00,-2.77078086e+00,-2.77078086e+00,-3.05343511e+00,-4.48811980e+00,1.70630360e+00,2.27824670e+00,3.08020568e+00,1.30589819e+00,1.05358982e+01,-1.65459480e+00,9.80000000e-01,0.00000000e+00,4.50000000e+00,4.37089458e+00,8.25000000e+00
"2014Q4",2.99647140e+00,-4.91396990e-02,1.18060000e+02,1.03837000e+02,4.00000000e+00,7.62000000e+00,7.62000000e+00,7.63000000e+00,1.05384965e+02,1.36400000e+01,5.46000000e+00,6.00000000e-02,2.91644000e+04,6.75305000e+04,1.83567800e+05,1.52455000e+05,1.24156900e+04,7.03930000e+03,5.74287236e+04,3.92713547e+03,2.71973661e+00,2.71973661e+00,9.48901958e+01,5.36394660e+04,4.90969314e+04,2.22732724e+04,5.37277295e+04,1.50056396e+05,1.25028485e+05,4.15864233e+04,4.86436757e+04,4.54340725e+04,3.78201939e+03,9.40777482e+04,2.22732724e+04,5.37277295e+04,1.50056396e+05,1.25028485e+05,9.65313006e+04,1.34375541e+04,1.76840651e+04,2.46760482e+04,3.90531128e+04,1.12195640e+05,1.69320250e+04,1.76840651e+04,3.72419838e+05,4.87102560e+04,6.55566009e+04,9.79418398e+04,1.49298727e+05,4.34887198e+05,2.88677713e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.44397788e+00,4.44397788e+00,4.53874110e+00,4.33202311e+00,3.63636343e+00,6.92734071e+00,3.37019211e+00,5.10594853e+00,2.94733171e+00,1.04560808e+00,1.97861748e+00,5.54342456e+00,6.65160732e+00,1.27545732e+01,1.29158928e+01,-6.24090817e+00,2.77466758e+00,2.92613855e+00,-3.05343511e+00,-3.05343511e+00,-1.29366106e+00,-5.10980421e+00,1.46971163e+00,2.28760342e+00,3.03810525e+00,1.00352860e+00,1.06435286e+01,-2.03222096e+00,1.46000000e+00,0.00000000e+00,4.00000000e+00,4.35330951e+00,8.18000000e+00
"2015Q1",2.88210869e+00,-4.57026408e-01,1.18260000e+02,1.04080000e+02,3.50000000e+00,7.63000000e+00,7.63000000e+00,7.65000000e+00,1.04893177e+02,1.33700000e+01,5.45000000e+00,6.00000000e-02,2.90559000e+04,6.92770000e+04,1.88788800e+05,1.56583600e+05,1.23301874e+04,7.38233226e+03,6.25223798e+04,3.99415525e+03,2.74226896e+00,2.74226896e+00,9.53350854e+01,5.63271951e+04,4.95016716e+04,2.30340021e+04,5.51408927e+04,1.53089311e+05,1.27761905e+05,4.18583389e+04,5.28685775e+04,4.76299638e+04,3.83758191e+03,1.00498541e+05,2.30340021e+04,5.51408927e+04,1.53089311e+05,1.27761905e+05,9.45576309e+04,1.16448672e+04,1.53432047e+04,2.57978185e+04,3.69357205e+04,1.13342600e+05,1.70886250e+04,1.53432047e+04,3.77498987e+05,4.97005085e+04,6.58444378e+04,9.96289269e+04,1.51220238e+05,4.39952552e+05,2.92123186e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.57226050e+00,4.57226050e+00,4.87009489e+00,3.54436195e+00,4.21752239e+00,8.37632336e+00,4.19651957e+00,4.91840803e+00,2.42508228e+00,5.65141744e+00,5.00037648e+00,6.20584906e+00,7.02890392e+00,1.64439040e+01,1.51447433e+01,1.22702920e+00,8.10072435e+00,3.75134077e+00,-1.29366106e+00,-1.29366106e+00,-1.92307692e+00,-3.71753417e+00,1.35951073e+00,2.90307575e+00,2.95776093e+00,6.17891312e-01,1.04878913e+01,-2.48825602e+00,1.95000000e+00,0.00000000e+00,3.50000000e+00,4.32063450e+00,7.92000000e+00
"2015Q2",2.91905045e+00,-5.34012706e-01,1.19340000e+02,1.04511000e+02,3.50000000e+00,7.65000000e+00,7.65000000e+00,7.69356400e+00,1.04388431e+02,1.31500000e+01,5.49000000e+00,8.00000000e-02,2.97685000e+04,7.04104000e+04,1.92288800e+05,1.61431200e+05,1.21643696e+04,7.48578713e+03,6.15530335e+04,4.20847500e+03,2.47293339e+00,2.47293339e+00,9.57960564e+01,5.72662715e+04,4.96294776e+04,2.38911248e+04,5.66691410e+04,1.56496199e+05,1.30515700e+05,4.15866244e+04,5.15778729e+04,4.79858149e+04,4.02682493e+03,9.95636878e+04,2.38911248e+04,5.66691410e+04,1.56496199e+05,1.30515700e+05,9.66575229e+04,1.24197677e+04,1.53908535e+04,2.60328993e+04,3.88669148e+04,1.11019813e+05,1.72168250e+04,1.53908535e+04,3.81433650e+05,4.94398658e+04,6.49994202e+04,1.01018332e+05,1.52764868e+05,4.43320977e+05,2.93668202e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.26719256e+00,4.26719256e+00,4.85675283e+00,1.36169970e+00,3.25126287e+00,8.28667187e+00,4.59581041e+00,4.19675718e+00,2.38503775e+00,9.34780957e+00,7.28470716e+00,7.20826002e+00,7.12915492e+00,1.34518227e+01,6.25411724e+00,2.01618329e+00,4.16850558e+00,2.32526907e+00,-1.92307692e+00,-1.92307692e+00,-3.42435233e-01,-4.13458672e+00,1.28997868e+00,3.04878961e+00,2.91235197e+00,5.80949545e-01,1.02309495e+01,-8.18048147e-01,1.99000000e+00,0.00000000e+00,3.50000000e+00,4.27798679e+00,7.66000000e+00
"2015Q3",2.94259524e+00,-1.06621555e+00,1.19990000e+02,1.04814000e+02,3.25000000e+00,7.69356400e+00,7.69356400e+00,7.61347935e+00,1.04690224e+02,1.31300000e+01,5.49000000e+00,7.00000000e-02,2.87947000e+04,6.90925000e+04,1.93808800e+05,1.66372400e+05,1.27465962e+04,7.40350180e+03,6.11688214e+04,4.43105975e+03,3.01893540e+00,3.01893540e+00,9.55199022e+01,5.69593149e+04,4.96568432e+04,2.45536001e+04,5.80905284e+04,1.59443323e+05,1.33866230e+05,4.13841514e+04,5.09782660e+04,4.74700516e+04,4.22754570e+03,9.84483176e+04,2.45536001e+04,5.80905284e+04,1.59443323e+05,1.33866230e+05,9.97869059e+04,1.20029179e+04,1.62134503e+04,2.46551098e+04,4.07233556e+04,1.12038219e+05,1.73099500e+04,1.62134503e+04,3.87533360e+05,4.95051070e+04,6.46315736e+04,1.01161876e+05,1.55579104e+05,4.48596272e+05,2.96585830e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.42235807e+00,4.42235807e+00,5.36594670e+00,1.94402964e-01,2.75679897e+00,5.34063492e+00,5.60031412e+00,4.07416725e+00,1.87637969e+00,1.15471240e+01,9.25801353e+00,7.72138266e+00,8.57004472e+00,1.72905833e+01,8.35013595e+00,3.68180231e+00,6.04778068e+00,7.10944674e-01,-3.42435233e-01,-3.42435233e-01,-8.55727690e-02,-2.18914852e+00,1.23435327e+00,2.88277659e+00,2.95692241e+00,3.07404757e-01,1.01874048e+01,-1.00432485e+00,2.24000000e+00,0.00000000e+00,3.25000000e+00,4.27542747e+00,7.64000000e+00
"2015Q4",2.99479437e+00,7.14431370e-02,1.21680000e+02,1.05009000e+02,3.00000000e+00,7.61347935e+00,7.61347935e+00,7.71716000e+00,1.07925469e+02,1.30600000e+01,5.43000000e+00,2.00000000e-01,3.33080951e+04,7.50482000e+04,2.00906900e+05,1.72036200e+05,1.24895468e+04,7.48994800e+03,6.14596825e+04,4.51994999e+03,2.99153633e+00,2.99153633e+00,9.26565351e+01,5.70245645e+04,4.97307000e+04,2.52212211e+04,5.92096635e+04,1.61849321e+05,1.36928888e+05,4.08700690e+04,5.05092722e+04,4.68643692e+04,4.30434533e+03,9.73736415e+04,2.52212211e+04,5.92096635e+04,1.61849321e+05,1.36928888e+05,1.00570948e+05,1.31020975e+04,1.75976864e+04,2.42353266e+04,3.82190958e+04,1.16282893e+05,1.73903000e+04,1.75976864e+04,3.91573008e+05,4.91696504e+04,6.45451950e+04,1.00721154e+05,1.54745087e+05,4.52683525e+05,3.01373116e+05,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.09217072e+00,4.09217072e+00,5.14289718e+00,-1.54279802e+00,9.43116395e-01,2.83771928e+00,3.64796147e+00,4.39777746e+00,3.06623751e+00,1.32353642e+01,1.02031746e+01,7.85899525e+00,9.51815354e+00,1.38107686e+01,3.83522932e+00,3.14807068e+00,3.50337172e+00,-1.72256771e+00,-8.55727690e-02,-8.55727690e-02,1.14233290e+00,-2.35394252e+00,1.12869208e+00,2.70655754e+00,2.92974102e+00,5.20563100e-03,1.00652056e+01,3.99948832e-01,2.43000000e+00,0.00000000e+00,3.00000000e+00,4.27207654e+00,7.63000000e+00
